Codigo_Mat;Material;Grupo ;Ing1;Ing2;Ing3;Almacen;Total;Unidad_Med
1000309;PORTAFLANCHE TERMOF PE100 250 MM PN 10;1300;0;0;0;0;0;UN
1000310;PORTAFLANCHE TERMOF PE100 315 MM PN 10;1300;0;0;0;0;0;UN
1000311;PORTAFLANCHE TERMOF PE100 355 MM PN 10;1000;0;0;0;0;0;UN
1000312;PORTAFLANCHE TERMOF PE100 400 MM PN 10;1300;0;0;0;0;0;UN
1000313;PORTAFLANCHE TERMOF PE100 63 MM PN 16;1300;0;0;0;0;0;UN
1000314;PORTAFLANCHE TERMOF PE100 90 MM PN 16;1300;0;0;0;0;0;UN
1000315;PORTAFLANCHE TERMOF PE100 110 MM PN 16;1300;0;0;0;0;0;UN
1000316;PORTAFLANCHE TERMOF PE100 160 MM PN 16;1300;0;0;0;0;0;UN
1000317;PORTAFLANCHE TERMOF PE100 200 MM PN 16;1300;0;0;0;0;0;UN
1000318;PORTAFLANCHE TERMOF PE100 250 MM PN 16;1300;0;0;0;0;0;UN
1000319;PORTAFLANCHE TERMOF PE100 315 MM PN 16;1300;0;0;0;0;0;UN
1000320;PORTAFLANCHE TERMOF PE100 355 MM PN 16;1300;0;0;0;0;0;UN
1000321;PORTAFLANCHE TERMOF PE100 400 MM PN 16;1300;0;0;0;0;0;UN
1000322;REDUCCION TERMOF PE100 90 X 63MM  PN 10;1300;0;0;0;0;0;UN
1000323;REDUCCION TERMOF PE100 110 X 63MM PN 10;1300;0;0;0;0;0;UN
1000324;REDUCCION TERMOF PE100 110 X 90MM PN 10;1300;0;0;0;0;0;UN
1000325;REDUCCION TERMOF PE100 160 X 90MM PN 10;1300;0;0;0;0;0;UN
1000326;REDUCCION TERMOF PE100 160 X 110MM PN10;1300;0;0;0;0;0;UN
1000327;REDUCCION TERMOF PE100 200 X 160MM PN10;1300;0;0;0;0;0;UN
1000328;REDUCCION TERMOF PE100 250 X 160MM PN10;1300;0;0;0;0;0;UN
1000329;REDUCCION TERMOF PE100 250 X 200MM PN10;1300;0;0;0;0;0;UN
1000330;REDUCCION TERMOF PE100 315 X 200MM PN10;1300;0;0;0;0;0;UN
1000331;REDUCCION TERMOF PE100 315 X 250MM PN10;1300;0;0;0;0;0;UN
1000332;REDUCCION TERMOF PE100 355 X 250MM PN10;1300;0;0;0;0;0;UN
1000333;REDUCCION TERMOF PE100 355 X 315MM PN10;1300;0;0;0;0;0;UN
1000334;REDUCCION TERMOF PE100 400 X 315MM PN10;1300;0;0;0;0;0;UN
1000335;REDUCCION TERMOF PE100 400 X 355MM PN10;1300;0;0;0;0;0;UN
1000336;REDUCCION  TERMOF PE100 90 X 63MM PN 16;1300;0;0;0;0;0;UN
1000337;REDUCCION TERMOF PE100 110 X 63MM  PN16;1300;0;0;0;0;0;UN
1000338;REDUCCION TERMOF PE100 110 X 90MM PN 16;1300;0;0;0;0;0;UN
1000339;REDUCCION TERMOF PE100 160 X 90MM PN 16;1300;0;0;0;0;0;UN
1000340;REDUCCION TERMOF PE100 160 X 110MM PN16;1300;0;0;0;0;0;UN
1000341;REDUCCION TERMOF PE100 200 X 160MM PN16;1300;0;0;0;0;0;UN
1000342;REDUCCION TERMOF PE100 250 X 160MM PN16;1300;0;0;0;0;0;UN
1000343;REDUCCION TERMOF PE100 250 X 200MM PN16;1300;0;0;0;0;0;UN
1000344;REDUCCION TERMOF PE100 315 X 200MM PN16;1300;0;0;0;0;0;UN
1000345;REDUCCION TERMOF PE100 315 X 250MM PN16;1300;0;0;0;0;0;UN
1000346;REDUCCION TERMOF PE100 355 X 250MM PN16;1300;0;0;0;0;0;UN
1000347;REDUCCION TERMOF PE100 355 X 315MM PN16;1300;0;0;0;0;0;UN
1000348;REDUCCION TERMOF PE100 400 X 315MM PN16;1300;0;0;0;0;0;UN
1000349;REDUCCION TERMOF PE100 400 X 355MM PN16;1300;0;0;0;0;0;UN
1000350;UNION ELECTROFUSION PE100 63 MM PN 10;1300;0;0;0;0;0;UN
1000351;UNION ELECTROFUSION PE100 90 MM PN 10;1300;0;0;0;0;0;UN
1000352;UNION ELECTROFUSION PE100 110 MM PN 10;1300;0;0;0;0;0;UN
1000353;UNION ELECTROFUSION PE100 160 MM PN 10;1300;0;0;0;0;0;UN
1000354;UNION ELECTROFUSION PE100 200 MM PN 10;1300;0;0;0;0;0;UN
1000355;UNION ELECTROFUSION PE100 250 MM PN 10;1300;0;0;0;0;0;UN
1000356;UNION ELECTROFUSION PE100 315 MM PN 10;1300;0;0;0;0;0;UN
1000357;UNION ELECTROFUSION PE100 355 MM PN 10;1300;0;0;0;0;0;UN
1000358;UNION ELECTROFUSION PE100 400 MM PN 10;1300;0;0;0;0;0;UN
1000359;UNION ELECTROFUSION PE100 450 MM PN 10;1300;0;0;0;0;0;UN
1000360;UNION ELECTROFUSION PE100 500 MM PN 10;1300;0;0;0;0;0;UN
1000361;UNION ELECTROFUSION PE100 63 MM PN 16;1300;0;0;0;0;0;UN
1000362;UNION ELECTROFUSION PE100 90 MM PN 16;1300;0;0;0;0;0;UN
1000363;UNION ELECTROFUSION PE100 110 MM PN 16;1300;0;0;0;0;0;UN
1000364;UNION ELECTROFUSION PE100 160 MM PN 16;1300;0;0;0;0;0;UN
1000365;UNION ELECTROFUSION PE100 200 MM PN 16;1300;0;0;0;0;0;UN
1000366;UNION ELECTROFUSION PE100 250 MM PN 16;1300;0;0;0;0;0;UN
1000367;UNION ELECTROFUSION PE100 315 MM PN 16;1300;0;0;0;0;0;UN
1000368;UNION ELECTROFUSION PE100 355 MM PN 16;1300;0;0;0;0;0;UN
1000369;UNION ELECTROFUSION PE100 400 MM PN 16;1300;0;0;0;0;0;UN
1000370;UNION ELECTROFUSION PE100 450 MM PN 16;1300;0;0;0;0;0;UN
1000371;UNION ELECTROFUSION PE100 500 MM PN 16;1300;0;0;0;0;0;UN
1000372;"TORN ACERO  1/2"" X 1-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000373;"TORN ACERO 1/2"" X 2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000374;"TORN ACERO  1/2"" X 2-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000375;"TORN ACERO  1/2"" X 3"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000376;"TORN ACERO  1/2"" X 3-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000377;"TORN ACERO  1/2"" X 4"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000378;"TORN ACERO 1/2"" X 4-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000379;"TORN ACERO  1/2"" X 5"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000380;"TORN ACERO  1/2"" X 5-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000381;"TORN ACERO  1/2"" X 6"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000382;"TORN ACERO 5/8"" X 1-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000383;"TORN ACERO  5/8"" X 2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000384;"TORN ACERO  5/8"" X 2-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000385;"TORN ACERO  5/8"" X 3"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000386;"TORN ACERO  5/8"" X 3-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000387;"TORN ACERO  5/8"" X 4"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000388;"TORN ACERO  5/8"" X 4-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000389;"TORN ACERO  5/8"" X 5"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000390;"TORN ACERO  5/8"" X 5-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000391;"TORN ACERO  5/8"" X 6"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000392;"TORN ACERO  3/4"" X 1-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000393;"TORN ACERO 3/4"" X 2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000394;"TORN ACERO  3/4"" X 2-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000395;"TORN ACERO  3/4"" X 3"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000396;"TORN ACERO  3/4"" X 3-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000397;"TORN ACERO  3/4"" X 4"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000398;"TORN ACERO  3/4"" X 4-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000399;"TORN ACERO  3/4"" X 5"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000400;"TORN ACERO  3/4"" X 5-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000401;"TORN ACERO 3/4"" X 6"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000402;"TORN ACERO 7/8"" X 1-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000403;"TORN ACERO  7/8"" X 2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000404;"TORN ACERO  7/8"" X 2-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000405;"TORN ACERO  7/8"" X 3"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000406;"TORN ACERO  7/8"""" X 3-1/2"""" COMPLETO AR";1600;0;0;0;0;0;UN
1000407;"TORN ACERO  7/8"" X 4"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000408;"TORN ACERO  7/8"" X 4-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000409;"TORN ACERO  7/8"" X 5"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000410;"TORN ACERO  7/8"" X 5-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000411;"TORN ACERO  7/8"" X 6"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000412;"TORN ACERO  1"" X 1-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000413;"TORN ACERO 1"" X 2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000414;"TORN ACERO  1"" X 2-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000415;"TORN ACERO  1"" X 3"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000416;"TORN ACERO  1"" X 3-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000417;"TORN ACERO  1"" X 4"" COMPLETO ARO 5";2900;0;0;0;0;0;UN
1000418;"TORN ACERO  1"" X 4-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000419;"TORN ACERO  1"" X 5"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000420;"TORN ACERO  1"" X 5-1/2"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000421;"TORN ACERO  1"" X 6"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000422;"ESPARRAGO ACERO 3/4"" X 9"" COMPLETO ARO 5";1600;0;0;0;0;0;UN
1000423;"ESPARRAGO ACERO 3/4"" X 13"" COMPLETO ARO5";1600;0;0;0;0;0;UN
1000424;"ESPARRAGO ACERO 3/4"" X 15"" COMPLETO ARO5";1600;0;0;0;0;0;UN
1000425;"ESPARRAGO ACERO 5/8"" X 9"" COMPLETO ARO5";1600;0;0;0;0;0;UN
1000426;"ESPARRAGO ACERO 5/8"" X 13"" COMPLETO ARO5";1600;0;0;0;0;0;UN
1000427;"ESPARRAGO ACERO 5/8"" X 15"" COMPLETO ARO5";1600;0;0;0;0;0;UN
1000428;"EMPAQUE DE CORDON REF 1730 DE 7/16""";2900;0;0;0;0;0;LB
1000429;"EMPAQUE 412W 7/16"" CHESTERTON";2900;0;0;0;0;0;LB
1000430;"EMPAQUE 412W 5/16"" CHESTERTON";2900;0;0;0;0;0;LB
1000431;"EMPAQUE 412W 3/8"" CHESTERTON";2900;0;0;0;0;0;LB
1000432;"EMPAQUE 412W 1/2"" CHESTERTON";2900;0;0;0;0;0;LB
1000433;"EMPAQUE 412W 5/8"" CHESTERTON";2900;0;0;0;0;0;LB
1000434;"EMPAQUE 412W 7/16"" CHESTERTON";2900;0;0;0;0;0;LB
1000435;"EMPAQUE 412W 3/4"" CHESTERTON";2900;0;0;0;0;0;LB
1000436;"EMPAQUE 412W 7/8"" CHESTERTON";2900;0;0;0;0;0;LB
1000437;"EMPAQUE 412W 1"" CHESTERTON";2900;0;0;0;0;0;LB
1000438;ANTIADHERENTE 725 X 500 GRS CHESTERTON;2900;0;0;0;0;0;UN
1000439;PENETRANTE SPRASOLVO 723 X 350 GRS;2900;0;0;0;0;0;UN
1000440;MASILLA ARC 858 X 1.5 KG CHESTERTON;2900;0;0;0;0;0;UN
1000441;MASILLA ARC 858 X 4.5 KG CHESTERTON;2900;0;0;0;0;0;UN
1000442;KIT X 2 KG COMPUESTO POLIMERICO ARC S2;2900;0;0;0;0;0;UN
1000443;COMPUESTO INYECTABLE CMS 2000 X 3.8 LTS;2900;0;0;0;0;0;UN
1000444;"SOLDADURA EUTECTIC 680 3/32""";2900;0;0;0;0;0;KG
1000445;"SOLDADURA EUTECTIC ABRATEC 700 1/8""";2900;0;0;0;0;0;KG
1000446;SOLDADURA EUTECTIC CORORESIS 19300 1.5KG;2900;0;0;0;0;0;UN
1000447;SOLDADURA EUTECTIC PROXON 21021  1.5 KG;2900;0;0;0;0;0;UN
1000448;"SOLDADURA EUTECTIC CASTEC 3055 1/8""";2900;0;0;0;0;0;KG
1000449;"SOLDADURA EUTECTIC 2850  1/8""";2900;0;0;0;0;0;KG
1000450;"SOLDADURA EUTECTIC 680 1/8""";2900;0;0;0;0;0;KG
1000451;"SOLDADURA EUTECTIC 54L NG 1/8""";2900;0;0;0;0;0;KG
1000452;SOLDADURA EUT CASTOMAG 45751 1.0MM 15 KG;2900;0;0;0;0;0;ROL
1000453;"SOLDADURA EUTECTIC 54L NG 3/32""";2900;0;0;0;0;0;KG
1000454;"VALV COMPTA HD 80MM 3"" ISO";2100;0;0;0;0;0;UN
1000455;"VALV COMPTA HD 100MM 4"" ISO(NO UTILIZAR)";2100;0;0;0;0;0;UN
1000456;"VALV COMPTA HD 50MM 2"" ISO";2100;0;0;0;0;0;UN
1000457;"VALV COMPTA HD 150MM 6"" ISO(NO UTILIZAR)";2100;0;0;0;0;0;UN
1000458;"VALV COMPTA HD 250MM 10"" ISO(NO UTILIZAR";2100;0;0;0;0;0;UN
1000459;"VALV COMPTA HD 300MM 12""ISO(NO UTILIZAR)";2100;0;0;0;0;0;UN
1000460;"VALV COMPTA HD 200MM 8"" ISO(NO UTILIZAR)";2100;0;0;0;0;0;UN
1000461;"HIDRANTE TIPO MEGA DE 80MM 3"" ISO PN10";2000;0;0;0;0;0;UN
1000462;"HIDRANTE TIPO MEGA DE 100MM 4"" ISO PN10";2000;0;0;0;0;0;UN
1000463;"HIDRANTE TIPO MEGA DE 150MM 6"" ISO PN10";2000;0;0;0;0;0;UN
1000464;"UNION UNIV HD R1 (59 - 74MM) 2"" APOLO";1400;0;0;0;0;0;UN
1000465;"UNION UNIV HD R1 (88 - 102MM) 3"" APOLO";1400;0;0;0;0;0;UN
1000466;"UNION UNIV HD R1 (109 - 128MM) 4"" APOLO";1400;0;0;0;0;0;UN
1000467;"UNION UNIV HD R1 (158 - 184MM) 6"" APOLO";1400;0;0;0;0;0;UN
1000468;"UNION UNIV HD R1 (218 - 235MM) 8"" APOLO";1400;0;0;0;0;0;UN
1000469;"UNION UNIV HD R1 (268 - 286MM) 10"" APOLO";1400;0;0;0;0;0;UN
1000470;"UNION UNIV HD R1 (315 - 333MM) 12"" APOLO";1400;0;0;0;0;0;UN
1000471;TUERCA EN ACERO INOX P/VASTAGO-HIDRANTE;2000;0;0;0;0;0;UN
1000472;"EXTENSION HIDRANTE MEGA DE 4""";1400;0;0;0;0;0;UN
1000473;"EXTENSION HIDRANTE MEGA DE 6""";1400;0;0;0;0;0;UN
1000474;VASTAGO SIN ROSCA P/EXTENSION DE HIDRANT;2000;0;0;0;0;0;UN
1000475;PASADOR REF 30036 CON DOS PINES;2000;0;0;0;0;0;UN
1000476;LLAVE OPERADORA DE HIDRANTE;2000;0;0;0;0;0;UN
1000477;UNION VASTAGO E30057;1400;0;0;0;0;0;UN
1000478;"UNION GARRA DE TIGRE P/PE DE 90MM 3""";1400;0;0;0;0;0;UN
1000479;"UNION GARRA DE TIGRE P/PE DE 63MM 2""";1400;0;0;0;0;0;UN
1000480;"UNION GARRA DE TIGRE P/PE DE 110MM  4""";1400;0;0;0;0;0;UN
1000481;"UNION GARRA DE TIGRE P/PE DE 160MM 6""";1400;0;0;0;0;0;UN
1000482;"UNION GARRA DE TIGRE P/PE DE 200MM 8""";1400;0;0;0;0;0;UN
1000483;"UNION GARRA DE TIGRE P/PE DE 250MM 10""";1400;0;0;0;0;0;UN
1000484;"UNION GARRA DE TIGRE P/PE DE 300MM 12""";1400;0;0;0;0;0;UN
1000485;VALV COMPTA HD 50MM ISO PN 10/16;2100;0;0;0;0;0;UN
1000486;VALV COMPTA HD 80MM ISO PN 10/16;2100;0;0;0;0;0;UN
1000487;VALV COMPTA HD 100MM ISO PN 10/16;2100;0;0;0;0;0;UN
1000488;VALV COMPTA HD 150MM ISO PN 10/16;1000;0;0;0;0;0;UN
1000489;VALV COMPTA HD 200MM ISO PN 10/16;2100;0;0;0;0;0;UN
1000490;VALV COMPTA HD 250MM ISO PN 10/16;2100;0;0;0;0;0;UN
1000491;VALV COMPTA HD 300MM ISO PN 10/16;2100;0;0;0;0;0;UN
1000492;VALV COMPTA HD 400MM ANSI 150;2100;0;0;0;0;0;UN
1000493;VALV  M/POSA HD 200MM ISO PN10/16;2100;0;0;0;0;0;UN
1000494;VALV  M/POSA HD 250MM ISO PN10/16;2100;0;0;0;0;0;UN
1000495;VALV  M/POSA HD 300MM ISO PN10/16;2100;0;0;0;0;0;UN
1000496;VALV  M/POSA HD 350MM ISO PN10/16;2100;0;0;0;0;0;UN
1000497;VALV  M/POSA HD 400MM ISO PN10/16;2100;0;0;0;0;0;UN
1000498;VALV  M/POSA HD 450MM ISO PN10/16;2100;0;0;0;0;0;UN
1000499;VALV  M/POSA HD 500MM ISO PN10/16;2100;0;0;0;0;0;UN
1000500;VALV  M/POSA HD 600MM ISO PN10/16;2900;0;0;0;0;0;UN
1000501;"VALV V/TOSA DOBLE ACC 50MM 2""";2100;0;0;0;0;0;UN
1000502;"VALV V/TOSA DOBLE ACC 80MM 3""";2100;0;0;0;0;0;UN
1000503;"VALV V/TOSA DOBLE ACC 100MM 4""";2100;0;0;0;0;0;UN
1000504;"VALV V/TOSA DOBLE ACC 150MM 6""  FIMACA";2100;0;0;0;0;0;UN
1000505;"FILTRO HD TIPO ""Y"" 50MM 2"" ISO PN 10";1500;0;0;0;0;0;UN
1000506;"FILTRO HD TIPO ""Y"" 80MM 3"" ISO PN 10";1500;0;0;0;0;0;UN
1000507;"FILTRO HD TIPO ""Y"" 100MM 4"" ISO PN 10";1500;0;0;0;0;0;UN
1000508;"FILTRO HD TIPO ""Y"" 150MM 6"" ISO PN 10";1500;0;0;0;0;0;UN
1000509;"FILTRO HD TIPO ""Y"" 200MM 8"" ISO PN 10";1500;0;0;0;0;0;UN
1000510;"VALV DE BOLA C/R DE 1/2""HH";2100;0;0;0;0;0;UN
1000511;"VALV DE BOLA C/R DE 3/4"" HM LATON";2100;0;0;0;0;0;UN
1000512;"VALV DE BOLA C/R DE 3/4"" HH LATON";2100;0;0;0;0;0;UN
1000513;"VALV DE BOLA C/R DE 1"" HH LATON";2100;0;0;0;0;0;UN
1000514;"VALV DE BOLA C/R DE 1""HM LATON";2100;0;0;0;0;0;UN
1000515;"VALV DE BOLA C/R DE  1 1/2"" HH LATON";2100;0;0;0;0;0;UN
1000516;"VALV DE BOLA C/R DE 2"" HH LATON";2100;0;0;0;0;0;UN
1000517;"VALV DE BOLA C/R DE 1/2"" HM SEG LATON";2100;0;0;0;0;0;UN
1000518;"VALV DE BOLA C/R  DE 1/2"" HH C/SEGURIDAD";2100;0;0;0;0;0;UN
1000519;VALV ANGULAR SAL DE  3/4 X 20MM LATON;2100;0;0;0;0;0;UN
1000520;VALV ANGULAR ENT DE 7/8 X 20MM LATON;2100;0;0;0;0;0;UN
1000521;"MEDIDOR DE SEG C/CONEXI N 7/8""X3/4"" TCL";1800;0;0;0;0;0;UN
1000522;"ENLACE R/MACHO DE 16MM X 1/2"" LATON";1400;0;0;0;0;0;UN
1000523;"ENLACE R/MACHO DE 20MM X 1/2"" LATON";1400;0;0;0;0;0;UN
1000524;"ENLACE R/MACHO DE 25MM X 3/4"" LATON";1400;0;0;0;0;0;UN
1000525;"ENLACE R/MACHO DE 32MM X 1"" LATON";1400;0;0;0;0;0;UN
1000526;"ENLACE R/MACHO DE 63MM X 2"" LATON";1400;0;0;0;0;0;UN
1000527;"ENLACE R/HEMBRA DE 16MM X 1/2"" LATON";1400;0;0;0;0;0;UN
1000528;"ENLACE R/HEMBRA DE 20MM X 1/2"" LATON";1400;0;0;0;0;0;UN
1000529;"ENLACE R/HEMBRA DE 20MM X 3/4"" LATON";1400;0;0;0;0;0;UN
1000530;"ENLACE R/HEMBRA DE 25MM X 3/4"" LATON";1400;0;0;0;0;0;UN
1000531;"ENLACE R/HEMBRA DE 32MM X 1"" LATON";1400;0;0;0;0;0;UN
1000532;"ENLACE R/HEMBRA DE 63MM X 2"" LATON";1400;0;0;0;0;0;UN
1000533;ENLACE UNION DE 16MM X 16MM LATON;1400;0;0;0;0;0;UN
1000534;ENLACE UNION DE 20MM X 20MM LATON;1400;0;0;0;0;0;UN
1000535;ENLACE UNION DE 20MM X 16MM LATON;1400;0;0;0;0;0;UN
1000536;CAJILLA PLASTICA  P/MEDIDOR DE AGUA TCL;1900;0;0;0;0;0;UN
1000537;"ADAPT HEMBRA P/PILENO 16MM X 1/2""";1300;0;0;0;0;0;UN
1000538;"ADAPT HEMBRA P/PILENO 20MM X 1/2""";1300;0;0;0;0;0;UN
1000539;"ADAPT HEMBRA P/PILENO 25MM X 3/4""";1300;0;0;0;0;0;UN
1000540;"ADAPT HEMBRA P/PILENO 32MM X 1""";1300;0;0;0;0;0;UN
1000541;"ADAPT MACHO P/PILENO 16MM X 1/2""";1300;0;0;0;0;0;UN
1000542;"ADAPT MACHO P/PILENO 20MM X 1/2""";1300;0;0;0;0;0;UN
1000543;"ADAPT MACHO P/PILENO 25MM X 3/4""";1300;0;0;0;0;0;UN
1000544;"ADAPT MACHO P/PILENO 32MM X 1""";1300;0;0;0;0;0;UN
1000545;UNION RAPIDA P/PILENO DE 16MM X 16MM;1300;0;0;0;0;0;UN
1000546;UNION RAPIDA P/PILENO DE 20MM X 20MM;1300;0;0;0;0;0;UN
1000547;UNION RAPIDA P/PILENO DE 20MM X 16MM;1300;0;0;0;0;0;UN
1000548;UNION RAPIDA P/PILENO DE 25MM X 25MM;1300;0;0;0;0;0;UN
1000549;UNION RAPIDA P/PILENO DE 32MM X 32MM;1300;0;0;0;0;0;UN
1000550;TEE RAPIDA P/PILENO DE 16MM X 16MM;1300;0;0;0;0;0;UN
1000551;TEE RAPIDA P/PILENO DE 20MM X 20MM;1300;0;0;0;0;0;UN
1000552;TEE RAPIDA P/PILENO DE 25MM X 25MM;1300;0;0;0;0;0;UN
1000553;TEE RAPIDA P/PILENO DE 32MM X 32MM;1300;0;0;0;0;0;UN
1000554;"MEDIDOR VOL 1/2"" CL C V100V15F115 G3/4";1800;0;0;0;0;0;UN
1000555;"MACROMEDIDOR ELSTER H 4000 2"" BXB ISO";1800;0;0;0;0;0;UN
1000556;"MACROMEDIDOR ELSTER H 4000 3"" BXB ISO";1800;0;0;0;0;0;UN
1000557;"MACROMEDIDOR ELSTER H 4000 4"" BXB ISO";1800;0;0;0;0;0;UN
1000558;"MACROMEDIDOR ELSTER H 4000 6"" BXB ISO";1800;0;0;0;0;0;UN
1000559;"VALV DE CONTROL HID SINGER 4"" 206-PFC";2100;0;0;0;0;0;UN
1000560;"VALV DE CONTROL HID SINGER 6"" 206-PFC";2100;0;0;0;0;0;UN
1000561;PEGANTE BOXER;3700;0;0;0;0;0;UN
1000562;"CAUCHO PURO 1/8"" SIN LONA (NO UTILIZAR)";3700;0;0;0;0;0;UN
1000563;SACO DE YUTE;3700;0;0;0;0;0;UN
1000564;HOJA DE SEGUETA;3700;0;0;0;0;0;UN
1000565;CINTA TEFLON;3700;0;0;0;0;0;UN
1000566;PALA PUNTA CUADRADA;1700;0;0;0;0;0;UN
1000567;PALA PUNTA REDONDA;1700;0;0;0;0;0;UN
1000568;PICO SIN MANGO;1700;0;0;0;0;0;UN
1000569;MANGO MADERA P/PALA;3700;0;0;0;0;0;UN
1000570;MANGO MADERA P/PICO;3700;0;0;0;0;0;UN
1000571;MARCO P/SEGUETA T/PESADO;2900;0;0;0;0;0;UN
1000572;GRANZON;3700;0;0;0;0;0;UN
1000573;ARENA SANTO TOMAS;3700;0;0;0;0;0;UN
1000574;CEMENTO GRIS (NO UTILIZAR);3700;0;0;0;0;0;UN
1000575;LADRILLO TOLETE MACIZO 21X10X6;3700;0;0;0;0;0;UN
1000576;BATERIA VARTA LASSER;3700;0;0;0;0;0;UN
1000577;BATERIA CUADRADA T/ALCALINA 9 V;3700;0;0;0;0;0;UN
1000578;SELLO GRIS ACRILICO AD X 50 CM;1300;0;0;0;0;0;UN
1000579;SELLO AZUL ACRILICO AD X 50 CM;1300;0;0;0;0;0;UN
1000580;SELLO AMARILLO ACRILICO AD X 50 CM;1300;0;0;0;0;0;UN
1000581;SELLO ROJO ACRILICO AD X 50 CM;1300;0;0;0;0;0;UN
1000582;"BOLSA 2 TINTAS C/NORMAS SEG MEDIDA ""B""";1800;0;0;0;0;0;UN
1000583;"BOLSA 2 TINTAS C/NORMAS SEG MEDIDA ""C""";1800;0;0;0;0;0;UN
1000584;"BOLSA 2 TINTAS C/NORMAS SEG MEDIDA ""D""";1800;0;0;0;0;0;UN
1000585;"BOLSA 2 TINTAS C/NORMAS SEG MEDIDA ""E""";1800;0;0;0;0;0;UN
1000586;"DISCO P/CORTE DE CONCRETO 14""";3700;0;0;0;0;0;UN
1000587;"DISCO P/CEMENTO 12"" X  1/8"" X 1""";3700;0;0;0;0;0;UN
1000588;"DISCO P/METAL  12"" X 3/32"" X 1""";3700;0;0;0;0;0;UN
1000589;"DISCO P/METAL 14"" 20MM ESPESOR 4MM";3700;0;0;0;0;0;UN
1000590;"DISCO P/PIEDRA 14"" 20MM ESPESOR 4MM";3700;0;0;0;0;0;UN
1000591;ABRAZ 3121 AI 3B X 6 88-94MM;1400;0;0;0;0;0;UN
1000592;ABRAZ 3121 AI 4A X 8 113-120MM;1400;0;0;0;0;0;UN
1000593;ABRAZ 3121 AI 6B X 8 167-177MM;1400;0;0;0;0;0;UN
1000594;ABRAZ 3121 AI 8B X 8 217-227MM;1400;0;0;0;0;0;UN
1000595;ABRAZ 3121 AI 3C X 6 95- 102MM;1400;0;0;0;0;0;UN
1000596;ABRAZ 3121 AI 8C X 8 228-239MM;1400;0;0;0;0;0;UN
1000597;ABRAZ 3121 AI 6A X 8 151-161MM;1400;0;0;0;0;0;UN
1000598;ABRAZ 3121 AI 8D X 8 235-246MM;1400;0;0;0;0;0;UN
1000599;ABRAZ 3121 AI 4X X 8 108-118MM;1400;0;0;0;0;0;UN
1000600;ABRAZ 3121 AI 4B X 8 120-131MM;1400;0;0;0;0;0;UN
